po_number,po_line,posting_date,company_code,site_id,site_name,department_id,department_name,cost_center,supplier_child_id,supplier_child_name,supplier_parent_id,supplier_parent_name,supplier_grandparent_id,supplier_grandparent_name,item_code,item_cat_l_id,item_cat_l_name,item_cat_m_id,item_cat_m_name,item_cat_s_id,item_cat_s_name,uom,quantity,unit_price,net_amount,currency,payment_terms,buyer,contract_flag,purchasing_channel,tax_amount,gross_amount
PO20253000163,1,2025-10-04,JP01,S004,関西物流センター,D007,カスタマーセンター,CC7001,SC007,アクティブBPO69 株式会社,SP007,Packaging East Japan,SGP007,Packaging & Materials Group,IM000088,CL002,リテールプロモ,CM018,リテールメディア,CS0088,リテールメディア（スポット対応）,LOT,12.0,6746535.29,80958423.53,JPY,NET60,SUZUKI,1,eProc,8095842.35,89054265.88
PO20253000390,1,2025-10-04,JP01,S005,名古屋拠点,D005,情報システム,CC2001,SC016,ブルームサプライ82 合同会社,SP016,Facilities Procurement Services,SGP006,Facilities & Workplace Services,IM000069,CL002,リテールプロモ,CM014,販促キャンペーン,CS0069,販促キャンペーン（月額サブスク）,PACK,2.0,851937.87,1703875.74,JPY,NET45,KOBAYASHI,0,Spot,170387.57,1874263.31
PO20253000146,1,2025-10-05,JP01,S001,本社（東京）,D008,総務,CC1001,SC027,ブルームパッケージ60 K.K.,SP007,Packaging East Japan,SGP007,Packaging & Materials Group,IM000077,CL002,リテールプロモ,CM016,店舗イベント,CS0077,店舗イベント（プレミアムプラン）,PACK,5.0,1069710.53,5348552.64,JPY,NET60,KOBAYASHI,0,Catalog,534855.26,5883407.9
PO20253000376,1,2025-10-05,JP01,S001,本社（東京）,D004,人事,CC2201,SC028,ノヴァマーケ88 株式会社,SP008,HR Partners,SGP008,HR & Talent Solutions Group,IM000101,CL003,ビジネスサービス,CM021,BPO/事務委託,CS0101,BPO/事務委託（標準プラン）,EA,2.0,1524077.94,3048155.87,JPY,NET30,KOBAYASHI,0,Catalog,304815.59,3352971.46
PO20253000327,1,2025-10-06,JP01,S001,本社（東京）,D003,経理,CC2101,SC042,オリオンコンサル97 合同会社,SP002,Retail Promotion Partners Japan K.K.,SGP002,Retail Promotion Partners,IM000010,CL001,マーケティング,CM002,デジタル広告,CS0010,デジタル広告（単発作業）,PACK,50.0,1375976.34,68798816.98,JPY,NET60,SUZUKI,0,eProc,6879881.7,75678698.68
PO20253000359,1,2025-10-06,JP01,S005,名古屋拠点,D001,マーケティング,CC4001,SC033,サミットコンサル78 合同会社,SP013,Business Services Holdings Japan K.K.,SGP003,Business Services Holdings,IM000127,CL003,ビジネスサービス,CM026,翻訳/通訳,CS0127,翻訳/通訳（プレミアムプラン）,MONTH,1.0,3681010.54,3681010.54,JPY,NET45,SATO,0,Catalog,368101.05,4049111.59
PO20253000106,1,2025-10-07,JP01,S001,本社（東京）,D006,物流,CC5001,SC007,アクティブBPO69 株式会社,SP007,Packaging East Japan,SGP007,Packaging & Materials Group,IM000041,CL001,マーケティング,CM009,撮影/動画,CS0041,撮影/動画（標準プラン）,MONTH,2.0,5845718.14,11691436.27,JPY,NET30,SUZUKI,0,Spot,1169143.63,12860579.9
PO20253000044,1,2025-10-08,JP01,S003,関東物流センター,D006,物流,CC5001,SC024,ネクサスコンサル64 株式会社,SP004,SCM Procurement Services,SGP004,SCM & Logistics Group,IM000117,CL003,ビジネスサービス,CM024,法務/士業,CS0117,法務/士業（プレミアムプラン）,LOT,1.0,5304036.04,5304036.04,JPY,NET30,KOBAYASHI,0,Spot,530403.6,5834439.64
PO20253000310,1,2025-10-08,JP01,S002,横浜オフィス,D004,人事,CC2201,SC012,ブルームサプライ59 K.K.,SP012,Retail Promotion Partners Japan K.K.,SGP002,Retail Promotion Partners,IM000143,CL003,ビジネスサービス,CM029,設備保全,CS0143,設備保全（スポット対応）,PACK,50.0,1020484.23,51024211.35,JPY,NET30,SATO,0,Catalog,5102421.14,56126632.49
PO20253000089,1,2025-10-09,JP01,S003,関東物流センター,D001,マーケティング,CC4001,SC003,ネクサスイベント44 K.K.,SP003,Business Services Holdings Solutions,SGP003,Business Services Holdings,IM000058,CL002,リテールプロモ,CM012,POP/印刷,CS0058,POP/印刷（スポット対応）,LOT,12.0,5271520.44,63258245.33,JPY,NET45,SUZUKI,0,Catalog,6325824.53,69584069.86
PO20253000110,1,2025-10-09,JP01,S001,本社（東京）,D004,人事,CC2201,SC036,エコーマーケ15 K.K.,SP016,Facilities Procurement Services,SGP006,Facilities & Workplace Services,IM000035,CL001,マーケティング,CM007,CRM/メール,CS0035,CRM/メール（単発作業）,PACK,1.0,1064060.48,1064060.48,JPY,NET60,TANAKA,1,Spot,106406.05,1170466.53
PO20253000431,1,2025-10-09,JP01,S002,横浜オフィス,D002,営業（リテール）,CC4101,SC025,アクティブプロモ20 合同会社,SP005,Tech Procurement Services,SGP005,Tech & Digital Services Group,IM000006,CL001,マーケティング,CM002,デジタル広告,CS0006,デジタル広告（標準プラン）,SET,1.0,1498005.95,1498005.95,JPY,NET30,SUZUKI,1,Framework,149800.6,1647806.55
PO20253000486,1,2025-10-10,JP01,S004,関西物流センター,D008,総務,CC1001,SC003,ネクサスイベント44 K.K.,SP003,Business Services Holdings Solutions,SGP003,Business Services Holdings,IM000117,CL003,ビジネスサービス,CM024,法務/士業,CS0117,法務/士業（プレミアムプラン）,LOT,1.0,3390398.42,3390398.42,JPY,NET60,UEDA,0,Catalog,339039.84,3729438.26
PO20253000008,1,2025-10-12,JP01,S001,本社（東京）,D009,SCM企画,CC5101,SC041,サミットコンサル78 Ltd.,SP001,Global Marketing Alliance East Japan,SGP001,Global Marketing Alliance,IM000131,CL003,ビジネスサービス,CM027,コンサル,CS0131,コンサル（標準プラン）,LOT,3.0,6273798.75,18821396.24,JPY,NET60,UEDA,1,Framework,1882139.62,20703535.86
PO20253000235,1,2025-10-12,JP01,S004,関西物流センター,D004,人事,CC2201,SC027,ブルームパッケージ60 K.K.,SP007,Packaging East Japan,SGP007,Packaging & Materials Group,IM000018,CL001,マーケティング,CM004,SNS運用,CS0018,SNS運用（スポット対応）,PACK,2.0,1176762.42,2353524.84,JPY,NET45,SUZUKI,0,Framework,235352.48,2588877.32
PO20253000311,1,2025-10-13,JP01,S005,名古屋拠点,D007,カスタマーセンター,CC7001,SC004,ネクサスロジ98 K.K.,SP004,SCM Procurement Services,SGP004,SCM & Logistics Group,IM000005,CL001,マーケティング,CM001,広告出稿,CS0005,広告出稿（単発作業）,MONTH,1.0,4514290.92,4514290.92,JPY,NET60,SATO,0,Spot,451429.09,4965720.01
PO20253000385,1,2025-10-13,JP01,S004,関西物流センター,D003,経理,CC2101,SC034,ネクサスデジタル98 合同会社,SP014,SCM East Japan,SGP004,SCM & Logistics Group,IM000087,CL002,リテールプロモ,CM018,リテールメディア,CS0087,リテールメディア（プレミアムプラン）,HOUR,160.0,259069.91,41451184.87,JPY,NET60,SATO,0,Catalog,4145118.49,45596303.36
PO20253000299,1,2025-10-14,JP01,S005,名古屋拠点,D001,マーケティング,CC4001,SC020,オリオンBPO51 Ltd.,SP020,Consulting Partners,SGP010,Consulting & Professional Group,IM000019,CL001,マーケティング,CM004,SNS運用,CS0019,SNS運用（月額サブスク）,SET,3.0,1157872.67,3473618.02,JPY,NET60,UEDA,1,Spot,347361.8,3820979.82
PO20253000012,1,2025-10-15,JP01,S005,名古屋拠点,D009,SCM企画,CC5101,SC047,クレストロジ1 株式会社,SP007,Packaging East Japan,SGP007,Packaging & Materials Group,IM000026,CL001,マーケティング,CM006,市場調査,CS0026,市場調査（標準プラン）,LOT,6.0,5107518.27,30645109.65,JPY,NET45,SUZUKI,0,Catalog,3064510.96,33709620.61
PO20253000043,1,2025-10-15,JP01,S003,関東物流センター,D009,SCM企画,CC5101,SC039,ユニオンコンサル99 合同会社,SP019,Travel Japan K.K.,SGP009,Travel & Events Network,IM000126,CL003,ビジネスサービス,CM026,翻訳/通訳,CS0126,翻訳/通訳（標準プラン）,HOUR,20.0,166195.24,3323904.8,JPY,NET45,UEDA,1,eProc,332390.48,3656295.28
PO20253000058,1,2025-10-15,JP01,S002,横浜オフィス,D002,営業（リテール）,CC4101,SC011,サミットプロモ30 株式会社,SP011,Global Marketing Alliance Agency,SGP001,Global Marketing Alliance,IM000015,CL001,マーケティング,CM003,クリエイティブ制作,CS0015,クリエイティブ制作（単発作業）,PACK,1.0,703874.72,703874.72,JPY,NET30,UEDA,1,Framework,70387.47,774262.19
PO20253000184,1,2025-10-15,JP01,S004,関西物流センター,D004,人事,CC2201,SC011,サミットプロモ30 株式会社,SP011,Global Marketing Alliance Agency,SGP001,Global Marketing Alliance,IM000042,CL001,マーケティング,CM009,撮影/動画,CS0042,撮影/動画（プレミアムプラン）,MONTH,6.0,6262410.22,37574461.29,JPY,NET45,SATO,1,Spot,3757446.13,41331907.42
PO20253000192,1,2025-10-16,JP01,S002,横浜オフィス,D008,総務,CC1001,SC046,アクティブパッケージ71 合同会社,SP006,Facilities West Japan,SGP006,Facilities & Workplace Services,IM000108,CL003,ビジネスサービス,CM022,人材派遣,CS0108,人材派遣（スポット対応）,SET,3.0,2227896.73,6683690.2,JPY,NET60,SUZUKI,1,Spot,668369.02,7352059.22
PO20253000421,1,2025-10-16,JP01,S004,関西物流センター,D008,総務,CC1001,SC009,クレストデジタル74 合同会社,SP009,Travel East Japan,SGP009,Travel & Events Network,IM000113,CL003,ビジネスサービス,CM023,研修/教育,CS0113,研修/教育（スポット対応）,LOT,12.0,5179958.17,62159498.02,JPY,NET60,KOBAYASHI,0,eProc,6215949.8,68375447.82
PO20253000020,1,2025-10-17,JP01,S001,本社（東京）,D004,人事,CC2201,SC045,オリオンロジ9 K.K.,SP005,Tech Procurement Services,SGP005,Tech & Digital Services Group,IM000047,CL001,マーケティング,CM010,データ分析,CS0047,データ分析（プレミアムプラン）,PACK,50.0,1269184.16,63459208.1,JPY,NET30,UEDA,1,Catalog,6345920.81,69805128.91
PO20253000035,1,2025-10-19,JP01,S001,本社（東京）,D009,SCM企画,CC5101,SC043,サミットイベント86 K.K.,SP003,Business Services Holdings Solutions,SGP003,Business Services Holdings,IM000138,CL003,ビジネスサービス,CM028,清掃/警備,CS0138,清掃/警備（スポット対応）,SET,1.0,2307292.33,2307292.33,JPY,NET60,SUZUKI,0,Spot,230729.23,2538021.56
PO20253000068,1,2025-10-19,JP01,S005,名古屋拠点,D002,営業（リテール）,CC4101,SC019,オリオンパッケージ92 K.K.,SP019,Travel Japan K.K.,SGP009,Travel & Events Network,IM000021,CL001,マーケティング,CM005,PR/広報,CS0021,PR/広報（標準プラン）,EA,20.0,1529653.26,30593065.21,JPY,NET30,SUZUKI,1,Framework,3059306.52,33652371.73
PO20253000466,1,2025-10-19,JP01,S002,横浜オフィス,D006,物流,CC5001,SC017,フロンティアマーケ30 株式会社,SP017,Packaging Partners,SGP007,Packaging & Materials Group,IM000060,CL002,リテールプロモ,CM012,POP/印刷,CS0060,POP/印刷（単発作業）,PACK,1.0,1226601.82,1226601.82,JPY,NET45,SATO,0,Catalog,122660.18,1349262.0
PO20253000492,1,2025-10-19,JP01,S005,名古屋拠点,D001,マーケティング,CC4001,SC030,ユニオンサプライ56 合同会社,SP010,Consulting Services,SGP010,Consulting & Professional Group,IM000057,CL002,リテールプロモ,CM012,POP/印刷,CS0057,POP/印刷（プレミアムプラン）,EA,1.0,2435342.33,2435342.33,JPY,NET45,KOBAYASHI,1,Catalog,243534.23,2678876.56
PO20253000350,1,2025-10-20,JP01,S001,本社（東京）,D001,マーケティング,CC4001,SC047,クレストロジ1 株式会社,SP007,Packaging East Japan,SGP007,Packaging & Materials Group,IM000211,CL005,IT,CM043,クラウド,CS0211,クラウド（標準プラン）,SET,10.0,1566291.57,15662915.73,JPY,NET30,SATO,0,eProc,1566291.57,17229207.3
PO20253000377,1,2025-10-20,JP01,S002,横浜オフィス,D001,マーケティング,CC4001,SC011,サミットプロモ30 株式会社,SP011,Global Marketing Alliance Agency,SGP001,Global Marketing Alliance,IM000097,CL002,リテールプロモ,CM020,販促物流,CS0097,販促物流（プレミアムプラン）,SET,50.0,2571145.97,128557298.61,JPY,NET60,KOBAYASHI,1,Framework,12855729.86,141413028.47
PO20253000387,1,2025-10-20,JP01,S001,本社（東京）,D004,人事,CC2201,SC014,サミットプロモ78 合同会社,SP014,SCM East Japan,SGP004,SCM & Logistics Group,IM000139,CL003,ビジネスサービス,CM028,清掃/警備,CS0139,清掃/警備（月額サブスク）,PACK,2.0,763205.48,1526410.95,JPY,NET60,UEDA,0,Framework,152641.1,1679052.05
PO20253000053,1,2025-10-22,JP01,S001,本社（東京）,D009,SCM企画,CC5101,SC001,オリオンコンサル54 合同会社,SP001,Global Marketing Alliance East Japan,SGP001,Global Marketing Alliance,IM000019,CL001,マーケティング,CM004,SNS運用,CS0019,SNS運用（月額サブスク）,SET,10.0,2335258.05,23352580.46,JPY,NET60,UEDA,1,Spot,2335258.05,25687838.51
PO20253000258,1,2025-10-23,JP01,S002,横浜オフィス,D003,経理,CC2101,SC037,サミットロジ8 合同会社,SP017,Packaging Partners,SGP007,Packaging & Materials Group,IM000209,CL005,IT,CM042,ソフトウェア,CS0209,ソフトウェア（月額サブスク）,MONTH,6.0,3429631.92,20577791.55,JPY,NET60,SATO,0,Catalog,2057779.16,22635570.71
PO20253000399,1,2025-10-24,JP01,S004,関西物流センター,D007,カスタマーセンター,CC7001,SC045,オリオンロジ9 K.K.,SP005,Tech Procurement Services,SGP005,Tech & Digital Services Group,IM000134,CL003,ビジネスサービス,CM027,コンサル,CS0134,コンサル（月額サブスク）,EA,50.0,1285854.88,64292743.75,JPY,NET30,TANAKA,0,Catalog,6429274.38,70722018.13
PO20253000473,1,2025-10-24,JP01,S002,横浜オフィス,D003,経理,CC2101,SC038,クレストプロモ11 Ltd.,SP018,HR Services,SGP008,HR & Talent Solutions Group,IM000082,CL002,リテールプロモ,CM017,ディスプレイ施工,CS0082,ディスプレイ施工（プレミアムプラン）,SET,3.0,2670827.9,8012483.69,JPY,NET60,KOBAYASHI,0,Spot,801248.37,8813732.06
PO20253000091,1,2025-10-26,JP01,S003,関東物流センター,D007,カスタマーセンター,CC7001,SC011,サミットプロモ30 株式会社,SP011,Global Marketing Alliance Agency,SGP001,Global Marketing Alliance,IM000011,CL001,マーケティング,CM003,クリエイティブ制作,CS0011,クリエイティブ制作（標準プラン）,SET,50.0,1372126.42,68606320.89,JPY,NET45,SATO,0,Spot,6860632.09,75466952.98
PO20253000230,1,2025-10-27,JP01,S002,横浜オフィス,D001,マーケティング,CC4001,SC012,ブルームサプライ59 K.K.,SP012,Retail Promotion Partners Japan K.K.,SGP002,Retail Promotion Partners,IM000026,CL001,マーケティング,CM006,市場調査,CS0026,市場調査（標準プラン）,LOT,12.0,3476529.71,41718356.56,JPY,NET30,UEDA,0,Spot,4171835.66,45890192.22
PO20253000368,1,2025-10-27,JP01,S004,関西物流センター,D001,マーケティング,CC4001,SC050,サミットBPO28 合同会社,SP010,Consulting Services,SGP010,Consulting & Professional Group,IM000072,CL002,リテールプロモ,CM015,サンプリング,CS0072,サンプリング（プレミアムプラン）,EA,20.0,1870807.87,37416157.49,JPY,NET30,KOBAYASHI,0,Framework,3741615.75,41157773.24
PO20253000009,1,2025-10-28,JP01,S004,関西物流センター,D007,カスタマーセンター,CC7001,SC001,オリオンコンサル54 合同会社,SP001,Global Marketing Alliance East Japan,SGP001,Global Marketing Alliance,IM000049,CL001,マーケティング,CM010,データ分析,CS0049,データ分析（月額サブスク）,HOUR,20.0,287123.99,5742479.75,JPY,NET45,SUZUKI,1,eProc,574247.98,6316727.73
PO20253000406,1,2025-10-30,JP01,S004,関西物流センター,D008,総務,CC1001,SC047,クレストロジ1 株式会社,SP007,Packaging East Japan,SGP007,Packaging & Materials Group,IM000011,CL001,マーケティング,CM003,クリエイティブ制作,CS0011,クリエイティブ制作（標準プラン）,SET,50.0,1512451.06,75622552.93,JPY,NET30,TANAKA,1,Framework,7562255.29,83184808.22
PO20253000469,1,2025-10-30,JP01,S004,関西物流センター,D001,マーケティング,CC4001,SC008,ブルームプロモ71 K.K.,SP008,HR Partners,SGP008,HR & Talent Solutions Group,IM000130,CL003,ビジネスサービス,CM026,翻訳/通訳,CS0130,翻訳/通訳（単発作業）,PACK,5.0,1502271.86,7511359.3,JPY,NET45,TANAKA,1,Spot,751135.93,8262495.23
PO20253000253,1,2025-10-31,JP01,S003,関東物流センター,D009,SCM企画,CC5101,SC012,ブルームサプライ59 K.K.,SP012,Retail Promotion Partners Japan K.K.,SGP002,Retail Promotion Partners,IM000248,CL005,IT,CM050,ヘルプデスク,CS0248,ヘルプデスク（スポット対応）,EA,10.0,1802390.41,18023904.08,JPY,NET60,UEDA,0,Catalog,1802390.41,19826294.49
PO20253000033,1,2025-11-02,JP01,S004,関西物流センター,D002,営業（リテール）,CC4101,SC049,フロンティアプロモ66 合同会社,SP009,Travel East Japan,SGP009,Travel & Events Network,IM000144,CL003,ビジネスサービス,CM029,設備保全,CS0144,設備保全（月額サブスク）,HOUR,160.0,223851.08,35816172.18,JPY,NET45,TANAKA,0,eProc,3581617.22,39397789.4
PO20253000265,1,2025-11-02,JP01,S001,本社（東京）,D001,マーケティング,CC4001,SC005,ユニオンプロモ49 株式会社,SP005,Tech Procurement Services,SGP005,Tech & Digital Services Group,IM000041,CL001,マーケティング,CM009,撮影/動画,CS0041,撮影/動画（標準プラン）,MONTH,2.0,4414093.08,8828186.16,JPY,NET45,TANAKA,0,eProc,882818.62,9711004.78
PO20253000307,1,2025-11-02,JP01,S005,名古屋拠点,D007,カスタマーセンター,CC7001,SC032,ノヴァビジネス65 株式会社,SP012,Retail Promotion Partners Japan K.K.,SGP002,Retail Promotion Partners,IM000147,CL003,ビジネスサービス,CM030,総務支援,CS0147,総務支援（プレミアムプラン）,SET,50.0,1885488.58,94274428.83,JPY,NET30,UEDA,1,eProc,9427442.88,103701871.71
PO20253000227,1,2025-11-04,JP01,S004,関西物流センター,D005,情報システム,CC2001,SC018,フロンティアイベント35 株式会社,SP018,HR Services,SGP008,HR & Talent Solutions Group,IM000107,CL003,ビジネスサービス,CM022,人材派遣,CS0107,人材派遣（プレミアムプラン）,EA,1.0,1692105.57,1692105.57,JPY,NET60,TANAKA,1,Catalog,169210.56,1861316.13
PO20253000340,1,2025-11-04,JP01,S004,関西物流センター,D004,人事,CC2201,SC027,ブルームパッケージ60 K.K.,SP007,Packaging East Japan,SGP007,Packaging & Materials Group,IM000066,CL002,リテールプロモ,CM014,販促キャンペーン,CS0066,販促キャンペーン（標準プラン）,PACK,2.0,1435544.12,2871088.24,JPY,NET30,UEDA,0,Catalog,287108.82,3158197.06
PO20253000222,1,2025-11-05,JP01,S003,関東物流センター,D006,物流,CC5001,SC036,エコーマーケ15 K.K.,SP016,Facilities Procurement Services,SGP006,Facilities & Workplace Services,IM000137,CL003,ビジネスサービス,CM028,清掃/警備,CS0137,清掃/警備（プレミアムプラン）,LOT,12.0,4912986.19,58955834.26,JPY,NET30,SUZUKI,0,Spot,5895583.43,64851417.69
